Site,Survey date,Site Number,Detector number,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
High Marks Barn,22/08/2016,15,Z2,,20160826_010647.wav,0,0,2.809,0_20160826_010647_000,26/08/2016,01:06:47,1,13:06:47,13,RHFE,7,7,0.496918,,7,81.885,3.08,18.141,83.481,78.889,82.204,105.513,82.382,0.244,-317.074,17.893,3.8,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160824_212423.wav,0,0,4.895,0_20160824_212423_000,24/08/2016,21:24:23,21,09:24:23,9,RHFE,7,7,0.697206,,7,81.414,1.5,15.374,82.974,80.588,81.792,157.623,81.764,0.285,-41.444,15.247,3.76,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160829_213306.wav,0,0,2.788,0_20160829_213306_000,29/08/2016,21:33:06,21,09:33:06,9,RHFE,7,7,0.723925,,7,82.366,-0.02,16.896,83.602,81.288,82.515,168.585,82.017,0.152,-7.44,16.889,4.09,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160824_022826.wav,0,0,3.089,0_20160824_022826_000,24/08/2016,02:28:26,2,14:28:26,14,RHFE,12,12,0.717378,,12,81.236,2.38,16.951,82.855,80.283,81.441,108.64,81.862,0.208,74.068,16.803,11.71,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_213228.wav,0,0,4.667,0_20160825_213228_000,25/08/2016,21:32:28,21,09:32:28,9,RHFE,12,12,0.687685,,15,81.594,0.23,20.408,83.173,78.098,81.615,93.409,81.601,5.03,-48.15,20.031,9.58,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160827_221502.wav,0,0,2.957,0_20160827_221502_000,27/08/2016,22:15:02,22,10:15:02,10,RHFE,7,7,0.674214,,7,81.05,1.16,21.342,82.493,80.233,81.329,155.847,81.647,0.07,93.043,21.334,5.76,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212422.wav,0,0,3.655,0_20160825_212422_000,25/08/2016,21:24:22,21,09:24:22,9,RHFE,39,39,0.518767,,41,83.261,0.73,28.59,84.896,81.514,83.357,90.771,83.581,2.62,-24.703,27.282,41.22,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160829_205406.wav,0,0,2.596,0_20160829_205406_000,29/08/2016,20:54:06,20,08:54:06,8,RHFE,13,13,0.702178,,15,80.936,0.66,16.9,82.395,77.416,81.07,117.005,81.117,2.657,-134.412,16.536,6.2,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_213138.wav,0,0,2.508,0_20160825_213138_000,25/08/2016,21:31:38,21,09:31:38,9,RHFE,13,13,0.685793,,13,81.08,3.65,10.529,82.682,78.563,81.369,71.511,81.965,0.282,-233.74,10.255,9.2,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160823_211151.wav,0,0,2.779,0_20160823_211151_000,23/08/2016,21:11:51,21,09:11:51,9,RHFE,13,11,0.356804,PINA;PIPI,13,75.195,6.98,10.606,76.746,74.101,75.515,144.864,75.473,0.376,74.602,10.093,11.07,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160823_222616.wav,0,0,2.779,0_20160823_222616_000,23/08/2016,22:26:16,22,10:26:16,10,RHFE,14,14,0.754001,,15,80.35,-0.42,13.502,81.549,78.318,80.282,105.152,80.187,1.786,29.236,13.29,10.11,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160828_220125.wav,0,0,3.312,0_20160828_220125_000,28/08/2016,22:01:25,22,10:01:25,10,RHFE,14,14,0.67369,,14,81.759,1.3,20.499,83.116,78.604,81.689,110.394,81.48,1.904,163.295,20.111,9.35,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160823_220830.wav,0,0,4.056,0_20160823_220830_000,23/08/2016,22:08:30,22,10:08:30,10,RHFE,5,4,0.276351,PINA,6,75.023,-0.25,19.961,76.07,73.956,75.126,144.792,74.937,1.786,262.926,19.643,4.84,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160826_211228.wav,0,0,2.16,0_20160826_211228_000,26/08/2016,21:12:28,21,09:12:28,9,RHFE,15,15,0.783115,,15,80.548,3.11,6.339,81.991,78.848,80.861,91.74,80.941,0.353,225.212,6.161,8.34,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212142.wav,0,0,3.691,0_20160825_212142_000,25/08/2016,21:21:42,21,09:21:42,9,RHFE,40,39,0.523387,PIPI,41,82.225,0.33,19.456,83.553,80.196,82.27,89.052,82.374,0.728,-13.934,19.233,13.49,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_211906.wav,0,0,5.316,0_20160825_211906_000,25/08/2016,21:19:06,21,09:19:06,9,RHFE,54,54,0.494282,,54,83.335,-0.76,24.164,84.751,80.721,83.292,95.777,83.205,0.628,21.139,23.532,30.02,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212242.wav,0,0,4.681,0_20160825_212242_000,25/08/2016,21:22:42,21,09:22:42,9,RHFE,55,54,0.561401,PIPI,55,82.596,-0.42,12.406,83.893,80.787,82.55,86.263,82.588,0.199,70.375,11.757,24.15,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_211949.wav,0,0,5.577,0_20160825_211949_000,25/08/2016,21:19:49,21,09:19:49,9,RHFE,59,57,0.457989,PIPY,60,83.262,0.83,26.305,84.833,80.381,83.219,93.687,83.395,1.423,52.193,24.856,21.31,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_215123.wav,0,0,3.381,0_20160825_215123_000,25/08/2016,21:51:23,21,09:51:23,9,RHFE,16,15,0.48855,PINA,16,79.019,-1.9,14.983,80.034,75.656,78.971,95.701,78.841,0.354,-266.493,14.551,6.04,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_211827.wav,0,0,4.352,0_20160825_211827_000,25/08/2016,21:18:27,21,09:18:27,9,RHFE,60,60,0.713984,,60,82.506,0.78,12.204,83.877,80.611,82.568,73.191,82.595,0.402,-17.773,11.959,20.32,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212413.wav,0,0,6,0_20160825_212413_000,25/08/2016,21:24:13,21,09:24:13,9,RHFE,63,59,0.475471,PIPI,63,80.549,0.23,16.826,81.764,78.161,80.608,96.4,80.7,0.594,-93.377,15.896,31.54,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212204.wav,0,0,7.811,0_20160825_212204_000,25/08/2016,21:22:04,21,09:22:04,9,RHFE,66,65,0.524472,PIPY,68,83.388,-4.34,18.541,84.776,81.446,83.345,116.096,83.502,1.121,-101.74,18.191,18.18,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160828_211128.wav,0,0,2.347,0_20160828_211128_000,28/08/2016,21:11:28,21,09:11:28,9,RHFE,4,4,0.563763,,4,80.628,6.92,5.369,82.518,77.893,80.918,190.476,81.454,0.626,-289.513,5.22,2.83,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160827_221521.wav,0,0,3.403,0_20160827_221521_000,27/08/2016,22:15:21,22,10:15:21,10,RHFE,18,18,0.73489,,18,80.644,0.29,13.393,81.89,78.83,80.658,125.936,80.555,0.405,79.336,13.141,17.47,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212320.wav,0,0,2.023,0_20160825_212320_000,25/08/2016,21:23:20,21,09:23:20,9,RHFE,19,19,0.623359,,19,83.078,1.74,9.622,84.621,81.249,83.222,96.774,83.669,0.557,-75.944,9.546,6.11,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212129.wav,0,0,10.2,0_20160825_212129_000,25/08/2016,21:21:29,21,09:21:29,9,RHFE,84,80,0.497217,PIPI;PINA,86,81.26,0.61,12.357,82.763,79.625,81.391,119.431,81.531,0.915,-29.369,12.01,40.44,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160829_225457.wav,0,0,2.025,0_20160829_225457_000,29/08/2016,22:54:57,22,10:54:57,10,RHFE,3,3,0.614818,,3,81.644,0.5,30.247,83.37,78.247,82.119,100.962,82.483,0.065,-492.24,29.939,1.04,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160829_223519.wav,0,0,4.049,0_20160829_223519_000,29/08/2016,22:35:19,22,10:35:19,10,RHFE,20,20,0.657232,,20,81.655,-0.4,14.893,83.017,78.812,81.642,134.044,81.405,1.453,-27.287,12.879,18.21,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160827_221511.wav,0,0,2.269,0_20160827_221511_000,27/08/2016,22:15:11,22,10:15:11,10,RHFE,20,20,0.746422,,20,80.455,0.97,8.781,81.825,77.543,80.518,65.243,80.632,0.622,31.434,8.492,11.54,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160823_205550.wav,0,0,4.385,0_20160823_205550_000,23/08/2016,20:55:50,20,08:55:50,8,RHFE,21,21,0.697345,,23,81.584,2.28,13.904,83.33,80.218,81.755,160.326,81.839,2.234,-81.29,13.342,12.37,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160828_210516.wav,0,0,2.017,0_20160828_210516_000,28/08/2016,21:05:16,21,09:05:16,9,RHFE,3,3,0.770373,,3,79.76,-0.13,9.506,81.11,78.703,80.19,253.379,80.272,0.067,50.728,9.324,2.72,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212349.wav,0,0,8.499,0_20160825_212349_000,25/08/2016,21:23:49,21,09:23:49,9,RHFE,105,105,0.554323,,108,83.317,0.38,15.428,84.66,80.962,83.34,78.414,83.384,0.796,-49.922,15.22,60.77,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212400.wav,0,0,9.659,0_20160825_212400_000,25/08/2016,21:24:00,21,09:24:00,9,RHFE,105,104,0.535301,PIPI,106,82.791,0.47,14.711,84.187,80.382,82.894,91.961,83.029,0.396,-170.218,14.244,45.65,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_211855.wav,0,0,8.372,0_20160825_211855_000,25/08/2016,21:18:55,21,09:18:55,9,RHFE,112,112,0.588715,,113,83.178,-0.02,17.541,84.593,80.95,83.214,73.422,83.438,0.505,122.443,17.115,61.29,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160823_235226.wav,0,0,2.028,0_20160823_235226_000,23/08/2016,23:52:26,23,11:52:26,11,RHFE,2,2,0.796343,,2,81.224,-1.89,12.385,82.518,79.608,80.985,135.363,81.242,0.097,-324.604,11.126,1.99,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212149.wav,0,0,11.371,0_20160825_212149_000,25/08/2016,21:21:49,21,09:21:49,9,RHFE,124,121,0.571235,PIPI;PINA,125,82.183,1.27,12.978,83.55,79.583,82.254,88.879,82.349,0.407,-53.948,12.386,50.28,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_211835.wav,0,0,9.367,0_20160825_211835_000,25/08/2016,21:18:35,21,09:18:35,9,RHFE,127,127,0.557648,,130,83.241,0.85,19.506,84.697,80.294,83.231,72.502,83.336,0.754,14.569,18.656,44.26,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160826_205725.wav,0,0,4.577,0_20160826_205725_000,26/08/2016,20:57:25,20,08:57:25,8,RHFE,24,24,0.640614,,24,79.983,1.81,9.894,81.872,77.624,80.247,141.629,80.499,1.29,-445.491,9.015,10.03,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160826_011701.wav,0,0,4.156,0_20160826_011701_000,26/08/2016,01:17:01,1,13:17:01,13,RHFE,24,23,0.532095,PINA,26,80.073,1.03,22.415,81.623,76.714,80.312,113.908,80.194,4.67,-238.809,21.484,14.57,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160826_010653.wav,0,0,2.291,0_20160826_010653_000,26/08/2016,01:06:53,1,13:06:53,13,RHFE,2,2,0.436989,,2,81.65,-0.33,45.483,82.483,77.05,81.595,228.505,80.816,0.769,173.652,45.483,1.1,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160824_041154.wav,0,0,2.389,0_20160824_041154_000,24/08/2016,04:11:54,4,16:11:54,16,RHFE,2,2,0.790565,,3,81.11,1.63,17.913,82.779,79.498,81.425,190.044,81.383,11.509,241.622,16.169,3.19,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_211930.wav,0,0,15.629,0_20160825_211930_000,25/08/2016,21:19:30,21,09:19:30,9,RHFE,128,120,0.402291,PIPI;PINA;PIPY,131,81.064,0.52,24.313,82.345,78.355,81.045,118.311,81.129,1.529,-264.302,23.623,82.05,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_211914.wav,0,0,13.224,0_20160825_211914_000,25/08/2016,21:19:14,21,09:19:14,9,RHFE,135,133,0.488406,PIPY,143,83.305,0.19,27.162,84.841,80.695,83.282,93.016,83.332,2.033,-58.538,25.751,62.66,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212344.wav,0,0,2.239,0_20160825_212344_000,25/08/2016,21:23:44,21,09:23:44,9,RHFE,29,29,0.536214,,29,83.198,0.17,18.081,84.734,80.561,83.346,78.63,83.468,1.435,-174.933,17.88,12.73,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212325.wav,0,0,16.653,0_20160825_212325_000,25/08/2016,21:23:25,21,09:23:25,9,RHFE,194,194,0.602633,,197,83.162,0.48,12.828,84.501,81.184,83.255,84.612,83.437,0.484,-80.826,12.662,76.79,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212214.wav,0,0,23.609,0_20160825_212214_000,25/08/2016,21:22:14,21,09:22:14,9,RHFE,207,200,0.499349,PIPI;PINA;PIPY,214,82.08,-1.5,16.737,83.574,79.992,82.149,110.825,82.277,0.819,-77.964,16.115,105.22,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212429.wav,0,0,25.252,0_20160825_212429_000,25/08/2016,21:24:29,21,09:24:29,9,RHFE,240,238,0.493877,PIPY;PIPI,251,83.182,-1.21,24.312,84.704,80.412,83.131,100.019,83.205,1.675,-87.948,22.84,130.95,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_212058.wav,0,0,26.873,0_20160825_212058_000,25/08/2016,21:20:58,21,09:20:58,9,RHFE,261,249,0.436756,PIPY;PIPI;PINA,268,82.314,0.26,24.976,83.943,79.554,82.373,100.461,82.47,2.513,-29.145,23.919,130.76,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_211849.wav,0,0,3.688,0_20160825_211849_000,25/08/2016,21:18:49,21,09:18:49,9,RHFE,33,33,0.456115,,33,83.058,0.73,32.519,84.748,77.944,83.234,113.348,83.53,1.023,-116.816,31.578,22.28,1,RHFE
High Marks Barn,22/08/2016,15,Z2,,20160825_211958.wav,0,0,55.312,0_20160825_211958_000,25/08/2016,21:19:58,21,09:19:58,9,RHFE,474,468,0.471941,PINA;PIPI;PIPY,498,82.938,-0.47,27.528,84.556,80.194,82.877,111.217,82.978,1.882,-212.239,25.8,241.32,1,RHFE
