Site,Survey date,Site Number,Detector number,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,DATE-12,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID,,,,,
Buckfastleigh,,134,E1,,20160726_030500.wac,0,1309.619,15.38,0_20160726_032649_619,26/07/2016,03:26:49,3,25/07/2016,15:26:49,15,PIPI,52,36,0.177592,BABA;MYBR;PIPY;MYBE;MYNA;MYDAU,61,49.058,44.68,2.423,57.022,47.374,50.394,207.738,50.167,1.1,246.918,1.897,28,1,PIPI RHFE,,,141,1,
Buckfastleigh,,138,T1,,20160727_023714.wac,0,3019.793,66.005,0_20160727_032733_793,27/07/2016,03:27:33,3,26/07/2016,15:27:33,15,PIPY,530,480,0.415556,BABA;PIPI;MYBR;MYNA;RHFE;MYDAU;NYNO;PLAUR,551,54.963,35.8,3.178,65.886,54.32,57.29,114.888,56.962,1.311,329.168,2.793,131.57,1,PIPY MYO PIPY MYO RHFE MYO PIPY MYO PIPY MYO RHFE PIPY MYO MYO,,,2383,2,
Buckfastleigh,,138,T1,,20160728_023614.wac,0,3099.975,4.924,0_20160728_032753_975,28/07/2016,03:27:53,3,27/07/2016,15:27:53,15,PIPY,14,13,0.278058,EPSE,15,54.035,53.56,3.339,65.834,53.414,56.778,151.708,56.202,1.752,216.651,3.033,3.29,1,PIPY RHFE,,,1603,1,
Buckfastleigh,,124,A2,,20160729_023412.wac,0,3247.713,2.085,0_20160729_032819_713,29/07/2016,03:28:19,3,28/07/2016,15:28:19,15,RHFE,4,4,0.584318,,4,81.061,27.42,6.93,83.591,78.081,81.55,72.423,81.845,2.318,-901.248,5.688,0.99,1,RHFE,,,70,1,
Buckfastleigh,,138,T1,,20160726_023913.wac,0,2949.332,23.867,0_20160726_032822_332,26/07/2016,03:28:22,3,25/07/2016,15:28:22,15,PIPY,154,127,0.231255,BABA;BABA;NYNO;MYDAU,166,56.805,40.72,4.222,68.374,55.71,59.091,133.307,58.978,1.358,303.962,3.792,36.89,1,PIPY PIPY MYO RHFE,,,2042,1,
Buckfastleigh,,138,T1,,20160727_023714.wac,0,3086.76,40.739,0_20160727_032840_760,27/07/2016,03:28:40,3,26/07/2016,15:28:40,15,PIPY,213,196,0.444442,BABA;MYNA;RHFE;MYDAU,216,55.567,33.69,3.343,66.229,54.954,57.764,179.615,57.497,1.24,331.505,2.983,59.26,1,RHFE PIPY MYO PIPY MYO PIPY,,,2159,1,
Buckfastleigh,,138,T1,,20160726_023913.wac,0,2974.851,25.748,0_20160726_032847_851,26/07/2016,03:28:47,3,25/07/2016,15:28:47,15,PIPY,178,156,0.363727,BABA;RHFE;MYNA;PLAUR,185,55.776,35.18,3.572,67.208,55.208,58.112,117.353,57.599,1.277,372.505,3.214,56.99,1,PIPY RHFE PIPY MYO,,,2093,1,
Buckfastleigh,,122,R1,,20160729_023413.wac,0,3277.877,61.421,0_20160729_032850_877,29/07/2016,03:28:50,3,28/07/2016,15:28:50,15,RHFE,9,9,0.486614,,9,82.786,-1.25,22.126,86.226,80.174,83.315,2458.526,82.314,2.019,-100.715,21.836,4.29,1,RHFE RHFE RHFE RHHI,,,1196,3,
Buckfastleigh,,138,T1,,20160728_023614.wac,0,3169.289,6.009,0_20160728_032903_289,28/07/2016,03:29:03,3,27/07/2016,15:29:03,15,PIPY,29,18,0.148549,BABA;PIPI;RHFE;MYBR,30,59.307,4.79,4.64,68.462,58.408,61.281,121.177,60.561,1.207,249.672,4.401,7.54,1,PIPY PIPI PIPY RHFE,,,1643,1,
Buckfastleigh,,138,T1,,20160728_023614.wac,0,3177.837,7.961,0_20160728_032911_837,28/07/2016,03:29:11,3,27/07/2016,15:29:11,15,PIPY,51,46,0.353045,BABA;RHFE,54,57.031,37.31,3.91,68.937,56.334,59.28,104.918,59.047,1.372,442.274,3.508,14.06,1,PIPY RHFE,,,1719,1,
Buckfastleigh,,138,T1,,20160726_023913.wac,0,3001.444,2.755,0_20160726_032914_444,26/07/2016,03:29:14,3,25/07/2016,15:29:14,15,RHFE,7,7,0.533844,,7,81.545,0.58,24.492,83.237,77.98,81.824,189.671,81.919,0.754,217.957,24.267,2.15,1,RHFE,,,1547,1,
Buckfastleigh,,138,T1,,20160728_023614.wac,0,3188.429,11.769,0_20160728_032922_429,28/07/2016,03:29:22,3,27/07/2016,15:29:22,15,PIPY,81,63,0.216833,BABA;PIPI;RHFE;NYLE;VEMU;EPSE;MYDAU;MYBE,86,55.195,33.37,4.343,66.644,54.31,57.489,103.762,57.105,1.378,343.29,4.006,21.26,1,PIPY RHFE,,,1859,1,
Buckfastleigh,,138,T1,,20160727_023714.wac,0,3128.289,47.709,0_20160727_032922_289,27/07/2016,03:29:22,3,26/07/2016,15:29:22,15,PIPY,304,275,0.343946,BABA;RHFE;MYBR;MYNA;EPSE;NYNO,319,55.567,40.26,3.189,67.335,54.989,58.083,135.385,57.757,1.27,332.933,2.834,76.22,1,MYO PIPY RHFE MYO MYO PIPY RHFE MYO,,,2264,2,
Buckfastleigh,,104,K1,,20160727_032925.wac,0,2.209,3.289,0_20160727_032927_209,27/07/2016,03:29:27,3,26/07/2016,15:29:27,15,RHFE,14,14,0.678578,,14,82.257,9.92,4.136,84.337,78.953,82.387,17.908,82.751,0.653,21.913,3.563,3.76,1,RHFE,,,439,1,
Buckfastleigh,,138,T1,,20160728_023614.wac,0,3200.547,29.352,0_20160728_032934_547,28/07/2016,03:29:34,3,27/07/2016,15:29:34,15,PIPY,129,103,0.184259,BABA;MYBR;MYNA;RHFE;MYDAU;PLAUR,138,56.136,59.86,3.414,70.274,54.11,58.924,180.129,58.991,1.194,332.065,3.006,34.08,1,PIPY MYO PIPY MYO RHFE,,,1976,1,
Buckfastleigh,,160,Z2,,20160728_023605.wac,0,3212.371,2.928,0_20160728_032937_371,28/07/2016,03:29:37,3,27/07/2016,15:29:37,15,RHFE,11,8,0.184639,PINA;PIPI,11,71.166,0.7,18.027,72.32,69.284,71.156,126.779,71.265,1.23,-79.747,14.59,10.63,1,RHFE,,,2717,1,
Buckfastleigh,,138,T1,,20160728_023614.wac,0,3232.001,20.297,0_20160728_033006_001,28/07/2016,03:30:06,3,27/07/2016,15:30:06,15,PIPY,158,140,0.326068,BABA;PIPI;MYNA;RHFE;MYBR;MYBE;NYLE,168,54.78,39.9,3.953,68.488,53.937,57.473,107.92,56.898,1.551,342.032,3.577,52.46,1,PIPT RHFE MYO PIPI,,,2048,1,
Buckfastleigh,,138,T1,,20160727_023714.wac,0,3177.595,17.104,0_20160727_033011_595,27/07/2016,03:30:11,3,26/07/2016,15:30:11,15,PIPY,76,68,0.325721,BABA;MYNA;RHFE;NYLE,84,56.129,48.56,3.381,65.978,55.495,58.36,179.159,58.68,1.122,282.609,3.03,19.75,1,PIPY MYO PIPY RHFE,,,1844,1,
Buckfastleigh,,138,T1,,20160728_023614.wac,0,3253.063,22.436,0_20160728_033027_063,28/07/2016,03:30:27,3,27/07/2016,15:30:27,15,PIPY,104,91,0.390835,BABA;RHFE;MYNA,110,56.516,34.18,3.593,67.059,55.784,58.793,149.152,58.622,1.224,284.372,3.318,29.53,1,MYO PIPY MYO PIPY RHFE PIPY MYO,,,1923,1,
Buckfastleigh,,138,T1,,20160727_023714.wac,0,3195.436,30.663,0_20160727_033029_436,27/07/2016,03:30:29,3,26/07/2016,15:30:29,15,PIPY,199,185,0.411495,BABA;MYBR;MYNA;PLAUR,213,54.986,33.98,3.111,66.091,54.326,57.329,128.159,57.029,1.291,314.633,2.762,50.42,1,PIPY MYO PIPY RHFE PIPY MYO,,,2133,1,
Buckfastleigh,,138,T1,,20160728_023614.wac,0,3276.092,2.507,0_20160728_033050_092,28/07/2016,03:30:50,3,27/07/2016,15:30:50,15,RHFE,10,10,0.743583,,10,81.976,-2.33,14.25,82.834,78.359,81.615,105.674,80.911,0.578,205.339,13.534,4.61,1,RHFE,,,1579,1,
Buckfastleigh,,138,T1,,20160728_023614.wac,0,3278.607,26.792,0_20160728_033052_607,28/07/2016,03:30:52,3,27/07/2016,15:30:52,15,PIPY,135,126,0.26118,BABA;MYBE;MYNA,143,56.898,37,3.312,70.469,56.311,59.648,173.746,59.232,1.391,375.731,2.986,29.89,1,PIPY PIPY MYO RHFE MYO PIPY,,,1988,1,
Buckfastleigh,,122,R1,,20160728_023612.wac,0,3285.103,11.196,0_20160728_033057_103,28/07/2016,03:30:57,3,27/07/2016,15:30:57,15,RHFE,4,4,0.480921,,4,83.998,-0.13,15.723,85.83,82.492,84.151,34.291,84.257,2.316,474.491,14.318,1.01,1,RHFE,,,869,1,
Buckfastleigh,,138,T1,,20160727_023714.wac,0,3226.736,22.863,0_20160727_033100_736,27/07/2016,03:31:00,3,26/07/2016,15:31:00,15,PIPY,157,144,0.453013,BABA;RHFE,168,55.035,36.4,3.51,66.783,54.444,57.476,121.936,56.961,1.321,353.789,3.122,48.15,1,PIPY RHFE PIPY MYO,,,2046,1,
Buckfastleigh,,138,T1,,20160726_023913.wac,0,3128.764,21.135,0_20160726_033121_764,26/07/2016,03:31:21,3,25/07/2016,15:31:21,15,PIPY,128,114,0.371286,BABA;BABA;RHFE;MYBE;MYNA;MYDAU;PINA;MYDAU;NYLE;PLAUR,136,55.4,40.14,3.556,68.133,54.746,57.93,113.243,57.363,1.281,331.16,3.15,25.85,1,PIPY RHFE,,,1974,1,
Buckfastleigh,,138,T1,,20160727_023714.wac,0,3250.569,46.229,0_20160727_033124_569,27/07/2016,03:31:24,3,26/07/2016,15:31:24,15,PIPY,336,287,0.341181,BABA;RHFE;MYNA,358,56.186,31.39,3.717,66.387,55.525,58.278,122.76,58.074,1.184,335.936,3.37,120.91,1,PIPY RHFE RHFE MYO PIPY MYO RHFE,,,2290,3,
Buckfastleigh,,138,T1,,20160726_023913.wac,0,3170.509,18.089,0_20160726_033203_509,26/07/2016,03:32:03,3,25/07/2016,15:32:03,15,PIPY,100,80,0.244908,BABA;MYBR;RHFE;MYBE;NYNO;EPSE,105,55.743,43.59,4.119,66.701,54.575,57.919,149.674,57.707,1.248,385.641,3.777,28.68,1,PIPY MYO RHFE MYO RHFE PIPY,,,1913,2,
Buckfastleigh,,138,T1,,20160728_023614.wac,0,3367.276,22.923,0_20160728_033221_276,28/07/2016,03:32:21,3,27/07/2016,15:32:21,15,PIPY,149,126,0.188732,BABA;RHFE;PLAUR,156,58.252,30.35,4.095,71.335,57.671,60.762,130.731,60.327,1.326,359.385,3.743,35.74,1,PIPY RHFE MYO PIPY RHFE,,,2028,2,
Buckfastleigh,,138,T1,,20160726_023913.wac,0,3198.851,12.348,0_20160726_033231_851,26/07/2016,03:32:31,3,25/07/2016,15:32:31,15,PIPY,114,89,0.198661,BABA;RHFE;PIPI;RHHI,122,58.393,35.92,4.933,70.71,56.654,60.61,84.61,60.685,1.271,321.2,4.445,26.18,1,RHFE RHFE PIPY,,,1949,2,
Buckfastleigh,,108,X1,,20160726_023906.wac,0,3222.332,2.567,0_20160726_033248_332,26/07/2016,03:32:48,3,25/07/2016,15:32:48,15,RHFE,6,6,0.674486,,6,81.791,-0.33,9.441,83.364,80.691,81.986,168.51,82.091,0.189,111.859,9.441,5.71,1,RHFE,,,2688,1,
Buckfastleigh,,138,T1,,20160727_023714.wac,0,3337.647,25.752,0_20160727_033251_647,27/07/2016,03:32:51,3,26/07/2016,15:32:51,15,PIPY,100,86,0.341882,BABA;RHFE;MYBE;MYNA,114,57.007,38.02,2.954,66.814,56.349,59.188,209.578,59.255,1.06,305.646,2.693,28.65,1,PIPY MYO RHFE RHFE PIPY MYO PIPY,,,1912,2,
Buckfastleigh,,138,T1,,20160727_023714.wac,0,3363.769,34.529,0_20160727_033317_769,27/07/2016,03:33:17,3,26/07/2016,15:33:17,15,PIPY,209,176,0.199767,BABA;RHFE;PIPI;MYNA;MYBE;MYBR;PINA;MYDAU;PLAUR;RHHI;VEMU;NYNO;EPSE,215,56.88,39.84,3.636,68.139,56.051,59.46,149.294,58.813,1.237,360.299,3.31,72.93,1,PIPY RHFE MYO RHFE PIPY MYO RHFE PIPY,,,2153,3,
Buckfastleigh,,140,G2,,20160726_024701.wac,0,2785.696,3.603,0_20160726_033326_696,26/07/2016,03:33:26,3,25/07/2016,15:33:26,15,PIPI,13,10,0.227775,MYBR;RHFE,14,51.281,23.18,3.376,56.311,50.454,52.506,215.505,52.307,1.649,25.777,2.944,4.04,1,PIPI RHFE,,,162,1,
Buckfastleigh,,140,G2,,20160726_024701.wac,0,2789.604,2.195,0_20160726_033330_604,26/07/2016,03:33:30,3,25/07/2016,15:33:30,15,RHFE,7,7,0.638288,,7,81.769,1.79,11.494,84.042,78.556,81.932,59.557,82.26,1.742,-81.332,11.367,8.33,1,RHFE,,,189,1,
Buckfastleigh,,138,T1,,20160728_023614.wac,0,3469.179,47.62,0_20160728_033403_179,28/07/2016,03:34:03,3,27/07/2016,15:34:03,15,PIPY,242,207,0.301001,PIPY;EPSE;BABA;PLAUR,262,56.626,37.35,3.563,66.826,55.608,58.889,158.592,59.019,1.16,206.889,3.242,84.62,1,PIPY MYO RHFE PIPY MYO MYO,,,2208,1,
Buckfastleigh,,138,T1,,20160727_023714.wac,0,3419.241,29.857,0_20160727_033413_241,27/07/2016,03:34:13,3,26/07/2016,15:34:13,15,PIPY,197,174,0.372495,BABA;MYBR;RHFE;MYBE;NYLE,212,55.311,39.72,3.086,65.508,54.714,57.537,137.548,57.424,1.179,350.508,2.823,54.5,1,PIPY PIPY RHFE MYO RHFE PIPY MYO,,,2130,2,
Buckfastleigh,,134,E1,,20160726_030500.wac,0,1782.757,27.841,0_20160726_033442_757,26/07/2016,03:34:42,3,25/07/2016,15:34:42,15,PIPI,76,56,0.192285,BABA;MYBR;PINA;PIPY;RHFE;MYBE,84,51.952,39.81,2.495,58.959,50.741,53.47,327.575,53.236,1.007,296.337,2.055,39.67,1,PIPI RHFE RHFE,,,142,2,
Buckfastleigh,,138,T1,,20160727_023714.wac,0,3449.617,82.681,0_20160727_033443_617,27/07/2016,03:34:43,3,26/07/2016,15:34:43,15,PIPY,565,495,0.364025,BABA;MYBR;RHFE;MYBE;MYNA;MYDAU;VEMU;PLAUR;NYNO,593,55.705,33.79,3.275,66.009,55.014,57.871,136.374,57.564,1.287,296.182,2.926,151.73,1,PIPY MYO RHFE MYO PIPY MYO MYO PIPY RHFE MYO RHFE PIPY MYO PIPY,,,2396,3,
Buckfastleigh,,140,G2,,20160726_024701.wac,0,2866.151,5.048,0_20160726_033447_151,26/07/2016,03:34:47,3,25/07/2016,15:34:47,15,PIPI,23,18,0.261153,PIPY;MYBE,26,46.626,10.33,2.665,50.995,45.982,47.531,181.602,47.227,1.075,242.389,2.236,8.15,1,PIPI RHFE,,,163,1,
Buckfastleigh,,138,T1,,20160726_023913.wac,0,3340.559,8.44,0_20160726_033453_559,26/07/2016,03:34:53,3,25/07/2016,15:34:53,15,PIPY,60,55,0.416638,BABA;RHFE;PLAUR,63,56.014,25.12,3.613,67.413,55.076,58.062,96.288,57.773,1.278,396.036,3.145,12.82,1,PIPY RHFE,,,1770,1,
Buckfastleigh,,123,J1,,20160728_023625.wac,0,3541.272,2.127,0_20160728_033526_272,28/07/2016,03:35:26,3,27/07/2016,15:35:26,15,RHFE,3,3,0.712752,,4,83.651,-105,4.728,84.511,80.909,82.297,52.974,82.518,2.385,153.18,4.199,0.89,1,RHFE,4,,424,1,6
Buckfastleigh,,138,T1,,20160728_023614.wac,0,3561.608,17.491,0_20160728_033535_608,28/07/2016,03:35:35,3,27/07/2016,15:35:35,15,PIPY,119,111,0.403559,BABA;RHFE,124,56.422,28.15,3.881,68.223,55.804,58.814,122.326,58.344,1.336,406.951,3.599,23.51,1,PIPY MYO RHFE,,,1960,1,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,17.857,32.341,0_20160728_033629_857,28/07/2016,03:36:29,3,27/07/2016,15:36:29,15,PIPY,210,196,0.354199,BABA;RHFE;MYNA,216,56.502,31.08,4.265,69.799,55.736,59.053,126.151,58.45,1.558,401.813,3.858,52,1,MYO PIPY RHFE PIPY RHFE,,,2154,2,
Buckfastleigh,,117,P2,,20160727_031206.wac,0,1485.495,4.704,0_20160727_033651_495,27/07/2016,03:36:51,3,26/07/2016,15:36:51,15,PIPI,14,7,0.054114,RHFE;MYBR;PIPY,15,62.459,-1.88,6.799,70.446,60.828,63.918,187.309,63.421,2.299,349.896,6.178,13.67,1,PIPI RHFE,,,586,1,
Buckfastleigh,,122,R1,,20160731_033110.wac,0,357.049,18.549,0_20160731_033707_049,31/07/2016,03:37:07,3,30/07/2016,15:37:07,15,RHFE,2,2,0.519031,,2,79.624,0.6,35.014,81.242,79.216,80.216,320.817,80.816,0.099,-219.735,34.966,0.68,1,RHFE,,,614,1,
Buckfastleigh,,138,T1,,20160726_023913.wac,0,3479.621,16.077,0_20160726_033712_621,26/07/2016,03:37:12,3,25/07/2016,15:37:12,15,PIPY,82,62,0.152577,BABA;RHFE;PLAUR,90,59.153,24.17,5.253,68.695,58.269,60.816,154.324,60.89,1.337,200.28,4.796,51.51,1,PIPY RHFE,,,1861,1,
Buckfastleigh,,138,T1,,20160727_033714.wac,0,0,4.199,0_20160727_033714_000,27/07/2016,03:37:14,3,26/07/2016,15:37:14,15,PIPY,10,10,0.458188,,11,55.742,32.45,3.244,66.54,54.954,57.976,70.999,57.893,1.548,411.367,2.851,2.61,1,PIPY RHFE,,,1578,1,
Buckfastleigh,,122,R1,,20160728_033613.wac,0,73.604,3.995,0_20160728_033726_604,28/07/2016,03:37:26,3,27/07/2016,15:37:26,15,RHFE,4,4,0.531492,,4,82.705,1.96,18.521,84.22,77.352,82.937,95.353,83.777,0.075,815.578,17.526,3.59,1,RHFE,,,868,1,
Buckfastleigh,,138,T1,,20160727_033714.wac,0,13.347,108.452,0_20160727_033727_347,27/07/2016,03:37:27,3,26/07/2016,15:37:27,15,PIPY,708,632,0.38534,BABA;PIPI;RHFE;MYNA;MYBR;PLAUR;MYDAU;NYNO,744,55.498,33.98,3.222,66.504,54.919,57.764,141.454,57.348,1.245,330.573,2.924,194.74,1,PIPY PIPY MYO PIPY RHFE PIPY MYO PIPY MYO PIPY MYO PIPY MYO PIPY,,,2434,1,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,104.204,45.895,0_20160728_033756_204,28/07/2016,03:37:56,3,27/07/2016,15:37:56,15,PIPY,321,305,0.388417,BABA;MYBR;MYNA;RHFE;PLAUR;NYNO,336,55.404,39.38,3.467,68.364,54.935,58.14,127.552,57.757,1.327,359.519,3.17,84.89,1,PIPY MYO RHFE PIPY MYO PIPY MYO,,,2278,1,
Buckfastleigh,,138,T1,,20160726_023913.wac,0,3539.4,49.601,0_20160726_033812_400,26/07/2016,03:38:12,3,25/07/2016,15:38:12,15,PIPY,440,386,0.367307,BABA;MYBR;MYNA;MYBE;RHFE;NYLE;PLAUR;EPSE;VEMU;NYNO,461,54.909,34.97,3.084,66.996,54.342,57.399,104.078,56.847,1.308,306.305,2.793,118.67,1,PIPY RHFE PIPY MYO,,,2352,1,
Buckfastleigh,,134,E1,,20160726_030500.wac,0,1997.896,19.303,0_20160726_033817_896,26/07/2016,03:38:17,3,25/07/2016,15:38:17,15,PIPI,54,24,0.114022,PIPY;BABA;MYBR;MYBE;MYNA,67,50.707,29.34,2.399,59.377,49.435,52.447,267.674,51.947,1.053,249.914,1.967,34.39,1,PIPY PIPI RHFE PIPI PIPY RHFE PIPI,,,143,2,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,150.315,10.284,0_20160728_033842_315,28/07/2016,03:38:42,3,27/07/2016,15:38:42,15,PIPY,65,61,0.433322,BABA;MYBR;RHFE,69,56.107,18.51,3.716,67.448,55.414,58.347,144.717,57.934,1.336,405.109,3.39,11.72,1,MYO PIPY PIPY RHFE,,,1787,1,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,162.041,6.557,0_20160728_033854_041,28/07/2016,03:38:54,3,27/07/2016,15:38:54,15,NoID,40,0,0,,43,56.675,44.77,4.557,68.116,55.782,59.046,101.33,59.04,1.105,299.574,4.299,17.18,1,PIPY RHFE,,,1676,1,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,171.287,5.012,0_20160728_033903_287,28/07/2016,03:39:03,3,27/07/2016,15:39:03,15,NoID,13,0,0,PIPY;NYNO;MYBE;EPSE;MYBR;RHFE,13,64.276,36.79,4.178,73.466,63.058,66.315,193.282,65.975,1.101,202.518,3.734,5.61,1,PIPY RHFE,,,1601,1,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,177.075,25.224,0_20160728_033909_075,28/07/2016,03:39:09,3,27/07/2016,15:39:09,15,PIPY,196,185,0.43165,BABA;RHFE;MYNA,202,55.746,36.97,3.595,68.126,55.122,58.12,109.135,57.826,1.322,317.035,3.212,59.91,1,RHFE PIPY MYO PIPY MYO PIPY,,,2128,1,
Buckfastleigh,,138,T1,,20160726_033912.wac,0,0,20.699,0_20160726_033912_000,26/07/2016,03:39:12,3,25/07/2016,15:39:12,15,PIPY,179,154,0.242923,BABA;MYBE;MYNA;RHFE,193,57.251,39.73,3.453,70.725,55.995,59.888,102.702,59.7,1.318,281.332,3.101,53.32,1,PIPY PIPY RHFE PIPY MYO,,,2102,1,
Buckfastleigh,,138,T1,,20160727_033714.wac,0,122.191,7.308,0_20160727_033916_191,27/07/2016,03:39:16,3,26/07/2016,15:39:16,15,PIPY,54,42,0.224906,BABA;RHFE,59,58.393,29.52,3.706,68.119,57.351,60.324,81.411,60.135,1.217,301.004,3.402,15.81,1,PIPY MYO RHFE RHFE,,,1739,2,
Buckfastleigh,,138,T1,,20160727_033714.wac,0,130.688,81.211,0_20160727_033924_688,27/07/2016,03:39:24,3,26/07/2016,15:39:24,15,PIPY,557,499,0.375902,BABA;RHFE;MYNA;MYBR;PLAUR;NYNO;MYDAU;VEMU,579,55.981,30.19,3.473,66.651,55.312,58.139,135.473,57.822,1.26,314.436,3.152,153.25,1,PIPY MYO PIPY RHFE RHFE MYO MYO PIPY RHFE MYO RHFE PIPY MYO PIPY RHFE PIPY MYO,,,2394,5,
Buckfastleigh,,138,T1,,20160726_033912.wac,0,40.781,72.217,0_20160726_033952_781,26/07/2016,03:39:52,3,25/07/2016,15:39:52,15,PIPY,583,485,0.28181,BABA;RHFE;PIPI;MYBR;MYNA;MYBE;PINA;PLAUR;EPSE,623,56.859,34.19,3.941,68.387,56.016,59.33,111.021,58.757,1.296,251.745,3.626,206.92,1,PIPY PIPY RHFE RHFE RHFE RHFE PIPY RHFE RHFE PIPY,,,2401,6,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,238.351,14.948,0_20160728_034010_351,28/07/2016,03:40:10,3,27/07/2016,15:40:10,15,PIPY,104,99,0.436609,BABA;RHFE,106,55.7,32.75,3.351,68.95,55.169,58.381,110.411,57.641,1.279,362.403,3.054,25.2,1,PIPY RHFE,,,1925,1,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,254.307,21.192,0_20160728_034026_307,28/07/2016,03:40:26,3,27/07/2016,15:40:26,15,PIPY,134,115,0.285698,BABA;RHFE;MYBR;MYDAU;NYNO,140,57.555,35.95,4.654,67.853,56.522,59.735,135.742,59.466,1.332,348.614,4.421,39.13,1,PIPY MYO RHFE PIPY MYO RHFE RHFE,,,1986,3,
Buckfastleigh,,138,T1,,20160727_033714.wac,0,211.932,25.367,0_20160727_034045_932,27/07/2016,03:40:45,3,26/07/2016,15:40:45,15,PIPY,168,156,0.409902,BABA;PIPI;RHFE,179,55.799,27.64,3.75,67.033,55.24,57.982,132.1,57.755,1.392,332.517,3.249,44.27,1,PIPY PIPY PIPY RHFE,,,2070,1,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,278.164,8.135,0_20160728_034050_164,28/07/2016,03:40:50,3,27/07/2016,15:40:50,15,PIPY,71,63,0.317521,BABA;RHFE,74,57.206,34.74,4.621,71.923,56.428,60.045,91.817,59.237,1.302,308.211,4.285,17.89,1,PIPY RHFE,,,1830,1,
Buckfastleigh,,138,T1,,20160726_033912.wac,0,114.347,29.152,0_20160726_034106_347,26/07/2016,03:41:06,3,25/07/2016,15:41:06,15,PIPY,220,176,0.27204,BABA;MYBR;RHFE;MYDAU;PLAUR,232,55.26,54.22,3.523,66.355,53.836,57.527,121.616,57.784,1.175,306.193,3.149,60.1,1,PIPY MYO RHFE PIPY MYO,,,2176,1,
Buckfastleigh,,138,T1,,20160727_033714.wac,0,238.12,110.279,0_20160727_034112_120,27/07/2016,03:41:12,3,26/07/2016,15:41:12,15,PIPY,719,651,0.425138,BABA;MYNA;MYBR;MYBE;RHFE;PLAUR;NYNO;MYDAU;EPSE,755,54.768,33.87,3.168,64.489,54.167,56.91,144.581,56.598,1.281,204.906,2.817,185.98,1,PIPY MYO PIPY RHFE MYO RHFE PIPY PIPY MYO PIPY RHFE PIPY MYO PIPY MYO MYO,,,2439,3,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,319.427,50.272,0_20160728_034131_427,28/07/2016,03:41:31,3,27/07/2016,15:41:31,15,PIPY,219,193,0.314034,BABA;MYBR;MYNA;RHFE;MYBE;MYDAU;NYLE;PLAUR,230,55.992,50.18,3.845,68.94,54.876,58.859,210.429,58.577,1.229,310.606,3.525,68.79,1,PIPY MYO PIPY RHFE MYO RHFE PIPY MYO PIPY,,,2173,2,
Buckfastleigh,,138,T1,,20160726_033912.wac,0,155.48,33.919,0_20160726_034147_480,26/07/2016,03:41:47,3,25/07/2016,15:41:47,15,PIPY,224,198,0.395877,BABA;RHFE;MYNA;MYBR,237,55.511,39.69,3.114,66.973,54.843,57.876,131.581,57.43,1.233,314.15,2.8,58.12,1,PIPY PIPY MYO RHFE PIPY MYO RHFE,,,2179,2,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,373.727,15.772,0_20160728_034225_727,28/07/2016,03:42:25,3,27/07/2016,15:42:25,15,PIPY,81,63,0.188718,BABA;RHFE;NYNO,83,59.41,32.63,4.872,69.13,58.289,61.495,139.909,61.412,1.131,218.675,4.556,15.97,1,MYO PIPY RHFE MYO RHFE,,,1858,2,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,390.383,13.916,0_20160728_034242_383,28/07/2016,03:42:42,3,27/07/2016,15:42:42,15,PIPY,111,84,0.167227,BABA;MYBR;MYNA;RHFE,112,56.005,69.1,3.468,71.201,54.464,59.41,116.748,59.524,1.246,282.772,3.127,27.39,1,PIPY MYO RHFE,,,1944,1,
Buckfastleigh,,143,K2,,20160726_033812.wac,0,276.705,2.393,0_20160726_034248_705,26/07/2016,03:42:48,3,25/07/2016,15:42:48,15,PIPY,6,4,0.118496,RHFE,7,61.278,13.9,3.615,64.258,59.779,61.758,271.254,61.852,1.797,180.652,3.245,1.71,1,PIPY RHFE,,,445,1,
Buckfastleigh,,138,T1,,20160728_033612.wac,0,404.397,36.901,0_20160728_034256_397,28/07/2016,03:42:56,3,27/07/2016,15:42:56,15,PIPY,235,175,0.147587,BABA;RHFE;MYBR;PIPI;MYNA;MYBE;PLAUR;EPSE,248,57.396,47.01,3.97,70.54,55.981,60.422,136.942,60.875,1.184,268.337,3.571,57.36,1,MYO PIPY MYO PIPY MYO PIPY MYO RHFE RHFE PIPY,,,2197,2,
Buckfastleigh,,104,K1,,20160727_033753.wac,0,304.908,2.091,0_20160727_034257_908,27/07/2016,03:42:57,3,26/07/2016,15:42:57,15,RHFE,5,5,0.711723,,5,82.483,-0.8,2.504,83.341,81.32,82.178,36.004,82.334,0.068,180.146,2.455,1.28,1,RHFE,,,438,1,
